turbidity,pH,TDS,color_smell,cases_per_1000,abd_pain_per_1000,fever_per_1000,dehydr_per_1000,turbidity_score,pH_score,tds_score,color_score,cases_score,abd_score,fever_score,dehydr_score,risk_score,risk_category
12.2305108988267,5.32684019029316,1481.1358486941,2,20,7,18,9,100,80,70,60,80,42,90,90,81.6,Very High
11.0327621751968,6.07546322575409,117.075197934832,2,5,3,8,4,100,40,0,60,20,18,40,40,44.9,Moderate
12.8130154949681,9.1140005341126,1784.8957450317,3,16,7,19,8,100,80,100,90,64,42,95,80,83.4,Very High
0.905243928488796,6.82417456065043,151.302576095396,0,11,10,8,0,0,0,0,0,44,60,40,0,15.8,Low
0.557103845009797,7.50810854546462,480.066874049429,2,8,9,8,0,0,0,0,60,32,54,40,0,19.1,Low
1.59829524431584,7.85302968877001,129.827645524903,0,9,13,1,0,40,0,0,0,36,78,5,0,19.6,Low
7.77783710520125,8.66962454957955,1876.23735398508,3,9,11,9,1,70,40,100,90,36,66,45,10,53.5,Moderate
7.43534679412357,9.29693482229352,1044.44146614104,1,19,2,19,3,70,80,70,30,76,12,95,30,61.8,High
12.9876703174957,5.47007684044808,571.795943084327,3,24,13,19,5,100,80,40,90,96,78,95,50,81.1,Very High
1.78622860715402,7.22420237281692,776.163906739552,1,11,12,5,8,40,0,40,30,44,72,25,80,41.9,Moderate
10.0597617737856,9.19807821937427,1756.86649031225,3,23,9,15,9,100,80,100,90,92,54,75,90,89.1,Very High
12.5981717441018,6.7880190513225,1953.97880604205,2,14,13,17,1,100,0,100,60,56,78,85,10,61.1,High
6.89304064814354,9.12485718562572,1069.54201533673,1,23,2,13,5,70,80,70,30,92,12,65,50,65,High
1.54648986265032,7.32698099893779,329.541717232611,0,5,10,1,1,40,0,0,0,20,60,5,10,17,Low
7.53619514940813,5.11003420858536,1915.09240982258,3,0,10,15,0,70,80,100,90,0,60,75,0,51.5,Moderate
0.336036500389264,8.10831933104538,1378.81689067282,0,0,9,15,0,0,0,70,0,0,54,75,0,17.2,Low
12.3029157034182,6.85849396432219,1823.47308926181,1,19,3,7,4,100,0,100,30,76,18,35,40,58.6,Moderate
0.301511498527307,5.08048165395364,270.146573366967,2,1,12,0,1,0,80,0,60,4,72,0,10,19.9,Low
0.768294842965206,8.36279482403205,1125.64768182417,2,0,4,4,0,0,0,70,60,0,24,20,0,16.2,Low
0.0269080510843189,7.81549862811506,748.82091533346,0,7,1,1,3,0,0,40,0,28,6,5,30,14.9,Low
8.58231905180331,5.30616484279349,1653.60584197646,3,22,2,15,9,70,80,100,90,88,12,75,90,80.2,Very High
2.58623728162882,7.68126258686277,159.030578966384,1,2,4,2,0,40,0,0,30,8,24,10,0,14.8,Low
0.301511498527307,5.08048165395364,270.146573366967,2,1,12,0,1,0,80,0,60,4,72,0,10,19.9,Low
5.3689766474022,7.4342633440407,1247.68438968369,3,24,9,4,8,70,0,70,90,96,54,20,80,65.9,High
9.31803135307582,6.15880991668498,1231.75918503132,2,9,11,1,9,70,40,70,60,36,66,5,90,55.5,Moderate
2.14052861657479,7.03699970987316,753.311405075062,3,24,2,16,6,40,0,40,90,96,12,80,60,57.8,Moderate
4.32680592289712,7.81620173548246,1688.4601260116,2,18,9,4,3,40,0,100,60,72,54,20,30,47.6,Moderate
9.64932793766542,5.40434479456053,1910.41508109267,3,21,9,13,4,70,80,100,90,84,54,65,40,73,High
1.14579917354534,9.03936019016034,1714.1234320752,1,17,9,0,7,40,80,100,30,68,54,0,70,55.8,Moderate
12.9848488286572,7.7370215998782,374.222497780357,2,22,12,19,8,100,0,0,60,88,72,95,80,68.7,High
12.3912383593569,8.87271654976329,1599.8972369327,1,19,3,13,6,100,40,100,30,76,18,65,60,68.6,High
10.9275115637265,7.36166219473645,1582.67178602656,3,24,12,15,9,100,0,100,90,96,72,75,90,82.8,Very High
5.75733949833596,9.47054593953731,1131.10916131814,3,22,6,3,8,70,80,70,90,88,36,15,80,70.9,High
11.5325990352594,5.0682705858267,1338.30995835481,0,16,7,18,5,100,80,70,0,64,42,90,50,66.4,High
0.63425753859696,8.10942641411901,112.947995129622,0,1,12,0,8,0,0,0,0,4,72,0,80,16.4,Low
11.8010092001757,5.81473401751833,1619.90154404235,2,18,11,15,8,100,80,100,60,72,66,75,80,81.2,Very High
2.38231059739525,9.40715356983433,1758.95729989742,1,20,1,10,6,40,80,100,30,80,6,50,60,59.3,Moderate
12.9984055015079,8.07920597357115,1176.95077127321,1,1,13,13,6,100,0,70,30,4,78,65,60,50.2,Moderate
12.5077551121782,5.13081358756734,1435.00592865109,3,21,14,19,9,100,80,70,90,84,84,95,90,88,Very High
12.0410055367791,7.97451627366689,641.734022337747,2,21,10,14,6,100,0,40,60,84,60,70,60,65.8,High
10.8199943417369,8.94165444142864,1661.56690297981,1,20,0,12,1,100,40,100,30,80,0,60,10,60.5,High
13.5439563232592,5.42490129346937,1001.82839639123,3,22,13,19,6,100,80,70,90,88,78,95,60,84,Very High
1.13314421995269,8.43371058669596,353.870811034242,0,1,1,10,0,40,0,0,0,4,6,50,0,14.1,Low
0.497095352936642,6.70713924298814,1434.19018557257,1,1,4,11,1,0,0,70,30,4,24,55,10,19,Low
12.179614559268,5.53957551798337,1634.0333048142,1,23,2,15,9,100,80,100,30,92,12,75,90,81,Very High
10.2079741640441,5.90745036910454,1936.95553668503,2,24,10,7,8,100,80,100,60,96,60,35,80,81.7,Very High
12.1715355155456,8.69692470495224,983.151127017432,3,5,5,17,7,100,40,40,90,20,30,85,70,61.5,High
4.17906386020605,7.71103135394305,474.60523650907,0,1,4,7,4,40,0,0,0,4,24,35,40,19.5,Low
0.184171611843875,6.28791450689987,326.879873909075,0,1,14,16,1,0,40,0,0,4,84,80,10,18.5,Low
12.9035245097939,9.06862027025256,1556.24835917828,2,22,14,10,7,100,80,100,60,88,84,50,70,81.3,Very High
1.25131834211434,8.62816045278343,1820.09959420664,2,10,5,17,0,40,40,100,60,40,30,85,0,46,Moderate
10.9377018325371,8.63737318286063,1829.76550957167,3,24,4,14,7,100,40,100,90,96,24,70,70,80.9,Very High
5.19061475843349,5.65230335478296,1753.61352286514,3,24,3,18,7,70,80,100,90,96,18,90,70,80.6,Very High
0.412124957239682,6.65231580299217,1264.54271079436,1,10,1,1,0,0,0,70,30,40,6,5,0,18.8,Low
13.6851609212053,5.45116599451075,1893.51855027583,2,4,9,7,6,100,80,100,60,16,54,35,60,62.4,High
10.7282167671528,5.00154464831929,1155.83039809143,3,22,7,18,9,100,80,70,90,88,42,90,90,86.2,Very High
14.118090274421,6.39925954882335,897.238310779749,2,4,8,5,2,100,40,40,60,16,48,25,20,45.1,Moderate
12.561716296001,9.24924079567451,1067.23628524631,3,17,8,17,4,100,80,70,90,68,48,85,40,74.5,High
14.4032744650432,8.93815451453274,218.27167677587,2,24,3,8,9,100,40,0,60,96,18,40,90,67.6,High
3.27540414546111,6.44441992320068,1624.41641042877,3,23,2,10,9,40,40,100,90,92,12,50,90,68.5,High
13.4153433145309,5.59072624126925,1918.5655021796,1,23,2,19,9,100,80,100,30,92,12,95,90,83,Very High
10.2799752324451,5.65473848641976,1359.79728038422,3,21,7,10,9,100,80,70,90,84,42,50,90,81.4,Very High
12.968010474839,6.63914488341458,1425.24028714397,2,10,8,14,3,100,0,70,60,40,48,70,30,54.9,Moderate
13.9540575028623,5.69250953327769,1583.77810769398,2,22,10,18,9,100,80,100,60,88,60,90,90,87.1,Very High
10.7799348529115,5.49591791636312,1203.33160249014,2,23,5,8,8,100,80,70,60,92,30,40,80,76.9,High
2.82211506850232,9.06363949184282,1792.2708199265,3,21,4,18,5,40,80,100,90,84,24,90,50,69.5,High
12.7237245463297,5.65145170883884,1549.34530419675,2,16,14,19,7,100,80,100,60,64,84,95,70,81,Very High
13.1700396634325,7.98975718135728,1562.66256740352,3,19,0,18,2,100,0,100,90,76,0,90,20,66.2,High
14.0154488912856,5.02604677122453,1224.92717748826,1,22,2,6,8,100,80,70,30,88,12,30,80,71.2,High
10.3420235075278,9.35191217950098,459.234505036965,2,9,12,17,9,100,80,0,60,36,72,85,90,66.8,High
12.8130154949681,9.1140005341126,1784.8957450317,3,16,7,19,8,100,80,100,90,64,42,95,80,83.4,Very High
13.5977365681075,5.25355144996091,1339.78771558467,1,8,4,12,6,100,80,70,30,32,24,60,60,60.6,High
10.9250700426705,8.78270934775312,1862.02827719478,0,1,8,1,4,100,40,100,0,4,48,5,40,43.7,Moderate
4.59059844105181,5.59831761553601,1341.87044703267,2,18,7,18,1,40,80,70,60,72,42,90,10,56,Moderate
0.199206646559321,7.78125974693981,394.286086248832,2,4,0,17,0,0,0,0,60,16,0,85,0,17.7,Low
4.95514527229265,6.01343040942176,1013.42732977279,1,14,8,2,8,40,40,70,30,56,48,10,80,48.6,Moderate
3.75904681472933,6.42078141474638,209.678103261022,0,0,3,5,3,40,40,0,0,0,18,25,30,19.9,Low
2.60581802635616,5.7042211307226,320.213783090241,2,16,4,11,2,40,80,0,60,64,24,55,20,44.5,Moderate
1.34033504610449,5.0671419603158,1550.75311318655,2,21,10,15,7,40,80,100,60,84,60,75,70,69.8,High
0.620263390533177,8.28368614315283,1317.79751980474,0,5,3,5,3,0,0,70,0,20,18,25,30,18.9,Low
1.74114832345644,7.3700681762159,375.028057513451,2,0,0,0,1,40,0,0,60,0,0,0,10,15.5,Low
12.1466145668797,8.49017455655174,1631.01435419272,2,20,0,15,3,100,0,100,60,80,0,75,30,64,High
2.31258114418568,7.99298204989422,628.200485349275,0,1,2,3,3,40,0,40,0,4,12,15,30,19.4,Low
1.80214840277194,6.55739925736781,453.558330117783,0,8,4,3,0,40,0,0,0,32,24,15,0,17.1,Low
10.5326269433119,5.64813734763494,882.197770283222,2,23,11,19,9,100,80,40,60,92,66,95,90,82.7,Very High
10.8201137505082,7.3830516200298,1007.83879165007,1,1,10,18,7,100,0,70,30,4,60,90,70,53.3,Moderate
0.720869674538401,8.05730971753189,904.805795200143,0,2,2,16,3,0,0,40,0,8,12,80,30,18.7,Low
11.511574637894,7.02633053827405,1783.43911369751,2,7,7,14,8,100,0,100,60,28,42,70,80,62.7,High
10.4491319319705,5.48047401110321,1644.10079754708,3,20,12,18,4,100,80,100,90,80,72,90,40,81.6,Very High
9.45734988815652,6.60683490460049,1257.97759126455,1,11,8,15,4,70,0,70,30,44,48,75,40,48.7,Moderate
10.701756615612,8.58496264299095,146.365922282169,3,18,1,10,8,100,40,0,90,72,6,50,80,64.7,High
0.650017819290102,6.83602307158015,255.911125977837,0,2,14,9,5,0,0,0,0,8,84,45,50,17.8,Low
13.7723238026738,8.80190251458388,1070.0286625258,0,5,2,5,3,100,40,70,0,20,12,25,30,42.6,Moderate
10.2212624582034,5.27237193712582,1539.51032191075,2,17,6,3,3,100,80,100,60,68,36,15,30,65.4,High
14.872880735516,7.93100053137057,1964.74990861708,0,22,14,19,6,100,0,100,0,88,84,95,60,70.3,High
12.0150728471626,9.14352554198671,1644.57108715974,2,24,12,14,6,100,80,100,60,96,72,70,60,82.8,Very High
2.68711396855025,9.41359685229631,1891.47390193825,2,19,2,9,8,40,80,100,60,76,12,45,80,64.3,High
11.7802307253269,5.93496294973753,1444.7752631373,3,21,12,12,8,100,80,70,90,84,72,60,80,82.4,Very High
12.9674689541145,7.33253623861795,1028.46824281544,3,23,5,13,1,100,0,70,90,92,30,65,10,63.9,High
13.6341331031829,7.32925123845837,440.933518684223,2,13,5,15,0,100,0,0,60,52,30,75,0,45.4,Moderate
13.6411570120456,8.28837437383521,1747.70283107942,2,23,11,18,9,100,0,100,60,92,66,90,90,80.2,Very High
5.13463426402114,9.4616446805378,491.674909981808,0,13,8,5,4,70,80,0,0,52,48,25,40,43.3,Moderate
2.33593941238404,7.87308376185401,306.964841344362,0,5,3,5,2,40,0,0,0,20,18,25,20,18.4,Low
0.421521811928094,6.07253674862683,168.842682036731,0,2,6,13,3,0,40,0,0,8,36,65,30,18.4,Low
0.456803558736421,6.6265606149386,476.865417751595,1,1,9,1,6,0,0,0,30,4,54,5,60,16,Low
11.4914546031155,9.30196504130953,1456.07177877992,3,22,10,16,8,100,80,70,90,88,60,80,80,84.6,Very High
2.74121308094683,8.42419791338822,582.214302452259,0,0,1,3,2,40,0,40,0,0,6,15,20,16.8,Low
12.7814613352835,8.89376060767568,1077.1712534469,3,22,13,14,9,100,40,70,90,88,78,70,90,82,Very High
13.7921035648683,6.21167931826412,1905.62933350964,3,20,8,11,9,100,40,100,90,80,48,55,90,80.4,Very High
7.26449085059128,9.20458513002596,872.55463521493,3,16,6,7,4,70,80,40,90,64,36,35,40,59.1,Moderate
0.135549175674326,6.715516658784,535.000114111226,2,2,0,1,1,0,0,40,60,8,0,5,10,13.6,Low
7.21364940226657,6.82782755267666,1384.64949140751,2,21,6,17,5,70,0,70,60,84,36,85,50,61.6,High
7.62441663953192,5.02937406325547,1948.92613104034,3,24,12,18,7,70,80,100,90,96,72,90,70,83.3,Very High
14.3953813611314,5.24940383362756,1487.0427994757,2,24,2,17,9,100,80,70,60,96,12,85,90,82.8,Very High
0.4230382392462,7.24389561025743,741.011362390726,1,3,8,6,2,0,0,40,30,12,48,30,20,17.8,Low
6.87376912901205,8.95205910505395,1385.7360976629,3,24,14,19,9,70,40,70,90,96,84,95,90,80.4,Very High
9.50135539291376,5.24999254592509,1638.05595136188,3,23,5,16,8,70,80,100,90,92,30,80,80,80.9,Very High
8.94990486379383,6.52505826813954,1684.64530267088,1,15,1,11,8,70,0,100,30,60,6,55,80,56.8,Moderate
9.20318252572342,8.88274232946969,1437.8571536309,3,2,11,10,0,70,40,70,90,8,66,50,0,43.9,Moderate
13.0982618403791,9.05796640285227,1540.34730469056,3,15,3,19,8,100,80,100,90,60,18,95,80,81.4,Very High
1.85972281392091,6.56148920750759,281.884155169762,0,6,4,7,0,40,0,0,0,24,24,35,0,17.5,Low
0.889118316157996,7.3876004881388,589.422501903617,0,0,13,19,1,0,0,40,0,0,78,95,10,18.9,Low
13.079195419279,9.0408990477596,1709.23047589917,3,12,13,17,8,100,80,100,90,48,78,85,80,81,Very High
10.809050411233,9.20175057519029,1766.64616713561,2,7,10,2,7,100,80,100,60,28,60,10,70,64.1,High
11.8523119916779,5.99105662949308,1991.50477418017,3,22,13,6,7,100,80,100,90,88,78,30,70,82,Very High
13.5741307127465,5.9171894374149,1834.73517501966,3,23,14,2,9,100,80,100,90,92,84,10,90,84.1,Very High
5.41830469580663,6.8742968911418,1545.30234576743,1,20,7,2,1,70,0,100,30,80,42,10,10,47.6,Moderate
4.6572698110818,6.99738425281343,1609.09089367477,3,19,7,13,9,40,0,100,90,76,42,65,90,64.3,High
2.56756448420542,7.16314998004232,111.401491395517,0,12,4,2,0,40,0,0,0,48,24,10,0,19.8,Low
11.4350050723657,5.96965846856054,1093.55937638509,0,24,8,12,9,100,80,70,0,96,48,60,90,76.1,High
11.3882086769594,5.09969873209259,111.126956832348,2,14,11,16,9,100,80,0,60,56,66,80,90,70,High
12.6132836692158,5.09742987892674,1417.68972279637,2,24,11,19,7,100,80,70,60,96,66,95,70,83.5,Very High
13.3085773647854,5.39395605620683,1835.31869083837,2,23,9,9,7,100,80,100,60,92,54,45,70,80.1,Very High
10.8872817345201,9.48455398668965,1385.11954210103,3,23,9,14,9,100,80,70,90,92,54,70,90,85.6,Very High
11.5784452573822,5.19266404774792,1988.11216130917,2,23,10,15,6,100,80,100,60,92,60,75,60,81.9,Very High
10.9374895036087,8.31902467736324,142.756607951047,1,12,5,15,1,100,0,0,30,48,30,75,10,43.1,Moderate
11.3619818171148,6.67844706281413,1598.97434565634,3,3,11,19,9,100,0,100,90,12,66,95,90,67.7,High
12.134723331463,9.43450766151357,1841.75359246727,3,19,14,19,4,100,80,100,90,76,84,95,40,81.9,Very High
0.541266359598028,5.5480337773677,1179.11182704117,0,1,4,2,0,0,80,70,0,4,24,10,0,18,Low
11.6693582031527,6.36725567154343,558.657304256036,3,24,11,19,8,100,40,40,90,96,66,95,80,81,Very High
1.27521435756551,7.28009249313383,171.076520780278,0,7,13,1,1,40,0,0,0,28,78,5,10,19.5,Low
11.7007184676865,5.40639426175234,1493.29765032983,3,20,14,11,8,100,80,70,90,80,84,55,80,81.7,Very High
0.788760958302254,7.57443573144172,934.095188652259,0,0,1,6,5,0,0,40,0,0,6,30,50,14.8,Low
10.9250700426705,8.78270934775312,1862.02827719478,0,1,8,1,4,100,40,100,0,4,48,5,40,43.7,Moderate
10.6361434098189,5.63486611369092,288.493675422438,3,12,8,16,3,100,80,0,90,48,48,80,30,61.5,High
10.201687054443,5.46521152287814,1464.46627260424,1,19,12,15,6,100,80,70,30,76,72,75,60,73.3,High
11.9963586042318,9.42099749834332,1890.88370164281,3,21,2,14,7,100,80,100,90,84,12,70,70,81.9,Very High
6.10621438771151,6.969513972822,1953.11451935683,1,12,14,19,9,70,0,100,30,48,84,95,90,63.8,High
0.466383797352271,7.01218535220465,564.694008554108,3,14,13,19,7,0,0,40,90,56,78,95,70,48.1,Moderate
7.87935721903997,9.40827395921837,1948.16797251244,1,21,6,9,8,70,80,100,30,84,36,45,80,70.1,High
13.0741226538696,5.17502987256961,1629.8164723841,3,19,12,8,9,100,80,100,90,76,72,40,90,83.3,Very High
12.878640246792,9.30054636317159,1903.8081828097,2,17,14,11,9,100,80,100,60,68,84,55,90,80.8,Very High
5.91526278139675,7.55582129971281,1030.83586123302,2,22,11,17,4,70,0,70,60,88,66,85,40,62.4,High
3.50309432157073,5.51080879707698,1382.41594724438,0,18,2,15,3,40,80,70,0,72,12,75,30,50,Moderate
11.6533512234158,9.11273302449088,1500.56150627729,3,15,11,14,8,100,80,100,90,60,66,70,80,81.3,Very High
0.409726460386873,7.86619739942261,313.635001601203,3,2,7,2,1,0,0,0,90,8,42,10,10,15.2,Low
0.194295850394814,7.85641775061084,371.157923756508,1,5,7,7,2,0,0,0,30,20,42,35,20,15.6,Low
13.7556977386968,9.43594399388886,981.658451554579,1,8,7,19,2,100,80,40,30,32,42,95,20,56,Moderate
9.98284132492381,9.38316496713131,1237.91964630965,1,19,6,6,9,70,80,70,30,76,36,30,90,65.5,High
6.12867268338284,8.69147804961418,723.835080048788,1,11,4,1,4,70,40,40,30,44,24,5,40,41.5,Moderate
10.9050716473107,5.15519220492524,1598.64578475983,2,22,13,10,9,100,80,100,60,88,78,50,90,84,Very High
10.3114795705027,5.17630540443029,1634.52355092724,3,20,13,4,8,100,80,100,90,80,78,20,80,80.9,Very High
14.5387749517881,8.79277568828086,713.791386031549,3,24,11,15,9,100,40,40,90,96,66,75,90,80.5,Very High
14.1889332566492,5.75772257517535,567.295256939988,0,10,6,15,9,100,80,40,0,40,36,75,90,62.8,High
9.83058651811134,8.31849331763086,796.125436627975,1,17,8,3,4,70,0,40,30,68,48,15,40,44.5,Moderate
14.898961393846,9.24864020772948,1749.01610743537,3,17,9,14,8,100,80,100,90,68,54,70,80,82.3,Very High
1.88601402083879,8.30836597304426,1412.5485970793,3,12,3,2,4,40,0,70,90,48,18,10,40,41.5,Moderate
3.4385611483224,7.53213005887712,131.607935247778,2,0,7,2,0,40,0,0,60,0,42,10,0,17.1,Low
6.28613105378502,9.29781428694736,1822.83078675685,3,24,7,17,9,70,80,100,90,96,42,85,90,84.3,Very High
4.62771324387793,8.38349885343058,666.988309273204,2,12,9,9,4,40,0,40,60,48,54,45,40,40.8,Moderate
12.179614559268,5.53957551798337,1634.0333048142,1,23,2,15,9,100,80,100,30,92,12,75,90,81,Very High
7.91326867641427,5.67596999971151,1163.26907564821,0,21,5,12,6,70,80,70,0,84,30,60,60,62.3,High
0.894850558446002,7.75225571208837,1489.68249516492,0,4,6,8,0,0,0,70,0,16,36,40,0,16,Low
11.1527094160355,9.39207781835203,1957.4591959834,2,22,12,18,5,100,80,100,60,88,72,90,50,81.7,Very High
9.35601701051986,8.10424938997875,1469.48107037057,1,6,7,9,9,70,0,70,30,24,42,45,90,48.9,Moderate
11.6550987118828,5.51549169044982,655.743492827947,3,23,11,12,8,100,80,40,90,92,66,60,80,80.7,Very High
9.62917723365332,8.8720105908316,1791.34442619327,3,24,8,17,9,70,40,100,90,96,48,85,90,80.6,Very High
6.00452536969046,8.27098224824844,307.414676556065,0,1,1,1,0,70,0,0,0,4,6,5,0,15.6,Low
11.4007509474142,8.92571125101489,691.918323568067,1,20,7,13,3,100,40,40,30,80,42,65,30,60.1,High
11.5474334296875,5.67686093332256,1113.28831599119,3,5,1,12,5,100,80,70,90,20,6,60,50,61.8,High
4.25432902789611,5.34390758093577,1613.88794730037,1,22,9,11,5,40,80,100,30,88,54,55,50,62.3,High
9.64932793766542,5.40434479456053,1910.41508109267,3,21,9,13,4,70,80,100,90,84,54,65,40,73,High
14.8155637913793,8.15056811894703,1317.65570487943,2,23,1,5,8,100,0,70,60,92,6,25,80,66.2,High
10.7799348529115,5.49591791636312,1203.33160249014,2,23,5,8,8,100,80,70,60,92,30,40,80,76.9,High
14.5874524024681,9.44205439315145,1526.43105846515,3,23,1,18,4,100,80,100,90,92,6,90,40,80.7,Very High
0.184333535039384,7.01016178040999,1088.85098038117,0,5,2,5,3,0,0,70,0,20,12,25,30,18.6,Low
10.8199943417369,8.94165444142864,1661.56690297981,1,20,0,12,1,100,40,100,30,80,0,60,10,60.5,High
5.87517127722506,7.37354749663928,579.959933143887,1,10,7,11,9,70,0,40,30,40,42,55,90,50.1,Moderate
3.67288864261202,8.44621400388675,380.647037021696,1,4,8,2,0,40,0,0,30,16,48,10,0,17.6,Low
11.0683231331324,5.0845249278957,1291.66922515702,3,21,14,7,9,100,80,70,90,84,84,35,90,82,Very High
2.31635128395482,8.42468941234677,224.945837358539,3,22,9,2,4,40,0,0,90,88,54,10,40,44.3,Moderate
10.3592134625009,8.52851723727024,293.293919660427,3,2,3,7,3,100,40,0,90,8,18,35,30,43.5,Moderate
14.3820448294302,5.4185490749874,1878.64957671412,2,17,10,18,8,100,80,100,60,68,60,90,80,81.6,Very High
2.64850606522398,7.36942764581078,1626.64743663016,3,20,8,15,8,40,0,100,90,80,48,75,80,64.9,High
10.639372925108,5.51242643453043,1752.67619973984,1,23,6,12,9,100,80,100,30,92,36,60,90,80.7,Very High
13.5104880196671,5.97134508546573,1120.02932346094,2,19,11,18,9,100,80,70,60,76,66,90,90,82,Very High
2.62040663078208,6.29906429125352,183.424272212862,0,7,2,2,0,40,40,0,0,28,12,10,0,19.2,Low
11.300314730821,6.75574028465467,1971.0178001586,2,19,7,1,7,100,0,100,60,76,42,5,70,64.3,High
14.0664903096695,9.09274298948792,1763.66185173847,2,22,14,15,9,100,80,100,60,88,84,75,90,86.8,Very High
13.6341331031829,7.32925123845837,440.933518684223,2,13,5,15,0,100,0,0,60,52,30,75,0,45.4,Moderate
14.6993548885418,6.10335094978344,1924.24431492913,3,22,10,10,8,100,40,100,90,88,60,50,80,80.6,Very High
13.7990021348279,6.06107383299086,422.266946020421,0,11,10,7,2,100,40,0,0,44,60,35,20,42.3,Moderate
5.19061475843349,5.65230335478296,1753.61352286514,3,24,3,18,7,70,80,100,90,96,18,90,70,80.6,Very High
12.4566274861239,6.0295980506833,1618.66592934525,2,24,6,16,9,100,40,100,60,96,36,80,90,82.5,Very High
14.989436013006,9.4282098469275,1698.80897494874,1,24,7,19,6,100,80,100,30,96,42,95,60,80.8,Very High
11.4937574785314,5.33580026040552,1516.63900944137,1,21,7,18,9,100,80,100,30,84,42,90,90,82.4,Very High
13.7465992459445,9.3835422833137,833.191241433595,2,24,13,18,9,100,80,40,60,96,78,90,90,83.6,Very High
14.2893704104228,5.82842016892176,1951.71074023032,1,21,8,16,8,100,80,100,30,84,48,80,80,80.2,Very High
1.36601113408164,7.10945491716422,486.072430883723,0,2,0,9,0,40,0,0,0,8,0,45,0,14.1,Low
0.450746309068345,8.89655252134904,401.658272162582,1,2,0,8,2,0,40,0,30,8,0,40,20,15.6,Low
13.7630833306762,5.63439655139852,1575.3590308418,3,14,7,16,9,100,80,100,90,56,42,80,90,81.8,Very High
13.4270941079299,5.93164284378683,1767.14065316337,0,0,3,4,2,100,80,100,0,0,18,20,20,43.9,Moderate
14.8313857242168,5.67281424614154,1614.07341183306,3,23,13,10,8,100,80,100,90,92,78,50,80,86.3,Very High
13.1679738350085,9.28306802075325,951.646924302202,3,24,13,16,6,100,80,40,90,96,78,80,60,81.1,Very High
13.2130070553383,5.98389287525677,1928.1433667212,1,22,1,13,1,100,80,100,30,88,6,65,10,66.9,High
2.58173495347089,6.60534348693596,454.819379686568,1,3,9,4,0,40,0,0,30,12,54,20,0,18.1,Low
14.0664903096695,9.09274298948792,1763.66185173847,2,22,14,15,9,100,80,100,60,88,84,75,90,86.8,Very High
2.74175803499697,6.30340954905226,1202.07432727008,1,2,2,15,9,40,40,70,30,8,12,75,90,45.2,Moderate
14.8728169813241,8.73769938579982,1986.94663430822,2,23,8,16,8,100,40,100,60,92,48,80,80,80.8,Very High
13.7990021348279,6.06107383299086,422.266946020421,0,11,10,7,2,100,40,0,0,44,60,35,20,42.3,Moderate
0.826145591724738,8.22370631036333,696.23062872336,1,2,7,9,3,0,0,40,30,8,42,45,30,19.7,Low
12.4138994029367,9.41237527866893,1982.20671601984,3,17,9,17,6,100,80,100,90,68,54,85,60,80.8,Very High
0.158975887053117,7.54988167605096,513.590788683841,0,5,7,5,1,0,0,40,0,20,42,25,10,14.1,Low
11.9147919155004,6.07804733395011,1880.75724133253,3,21,11,17,8,100,40,100,90,84,66,85,80,83.6,Very High
11.8336398766588,5.80004257893626,1972.68300633273,2,21,10,17,7,100,80,100,60,84,60,85,70,82.8,Very High
11.7667313760774,8.72126149766419,572.563340197229,1,21,1,5,3,100,40,40,30,84,6,25,30,55.1,Moderate
12.0236591009548,9.04200182748667,499.528372672351,1,14,4,10,9,100,80,0,30,56,24,50,90,61.9,High
4.91888779673718,8.81961552485534,1504.02944668939,1,1,13,19,6,40,40,100,30,4,78,95,60,48.2,Moderate
0.793557209795445,7.33066555407308,1223.07949632986,0,0,10,4,3,0,0,70,0,0,60,20,30,16.5,Low
11.4952440886775,6.83883885384791,1743.40663943782,3,5,8,6,8,100,0,100,90,20,48,30,80,60.4,High
14.5387749517881,8.79277568828086,713.791386031549,3,24,11,15,9,100,40,40,90,96,66,75,90,80.5,Very High
0.255356762484896,6.09033264521403,1010.29200457241,1,3,11,0,0,0,40,70,30,12,66,0,0,19.7,Low
11.4739103784969,7.72696837038358,296.441151659424,3,10,11,14,3,100,0,0,90,40,66,70,30,51.8,Moderate
10.1400208218248,5.30132135553922,1225.49001594279,2,22,7,18,8,100,80,70,60,88,42,90,80,81.7,Very High
5.48040202262918,8.06990301114222,1650.36592813928,0,8,13,2,7,70,0,100,0,32,78,10,70,45.8,Moderate
0.935887633661292,7.40201286073452,107.82380356971,2,2,6,10,0,0,0,0,60,8,36,50,0,14.4,Low
14.8874981666221,6.04272574597124,1334.43207398066,3,5,11,17,3,100,40,70,90,20,66,85,30,60.3,High
3.69948814141654,6.3587205167839,1678.43315523953,3,20,10,14,9,40,40,100,90,80,60,70,90,70.5,High
11.3882086769594,5.09969873209259,111.126956832348,2,14,11,16,9,100,80,0,60,56,66,80,90,70,High
10.8225859812045,6.13141645684867,1847.21093107301,2,14,5,12,2,100,40,100,60,56,30,60,20,61.7,High
13.0139698784505,9.17667171915186,121.789515430335,2,17,7,8,7,100,80,0,60,68,42,40,70,64.2,High
12.9254849785949,9.48455214742645,1859.54454171011,3,20,4,9,8,100,80,100,90,80,24,45,80,80.7,Very High
0.463047898348024,6.91336835435983,363.927734100321,0,2,9,17,4,0,0,0,0,8,54,85,40,18.8,Low
6.99973330234819,6.83619296182068,569.439996597778,0,3,3,19,7,70,0,40,0,12,18,95,70,41.3,Moderate
